customer_id,tenure,Tenure_group,monthly_charges,total_charges,contract,payment_method,internet_service,tech_support,online_security,support_calls,churn,Churn_Value,Audit_Difference
1492,26,2-4 Years,57.38,1491.88,One year,Cash,DSL,No,No,0,No,0,$0.00
1493,3,0-1 Year,33.79,101.37,Two year,Credit,Fiber,Yes,No,1,Yes,1,$0.00
1494,41,2-4 Years,115.86,4750.26,Month-to-month,UPI,Fiber,No,Yes,2,Yes,1,$0.00
1495,60,4+ Years,66.18,3970.80,Month-to-month,Debit,Fiber,No,No,1,No,0,$0.00
1496,14,1-2 Years,76.62,1072.68,One year,Debit,Fiber,Yes,Yes,0,No,0,$0.00
1497,12,0-1 Year,95.11,1141.32,Two year,UPI,DSL,Yes,No,3,Yes,1,$0.00
1498,12,0-1 Year,26.84,322.08,Month-to-month,Cash,Fiber,Yes,Yes,4,No,0,$0.00
1499,13,1-2 Years,105.50,1371.50,Two year,UPI,DSL,No,No,2,No,0,$0.00
1500,25,2-4 Years,99.70,2492.50,Two year,Cash,DSL,Yes,No,1,No,0,$0.00
1501,45,2-4 Years,97.44,4384.80,Month-to-month,Debit,Fiber,No,No,1,Yes,1,$0.00
1502,19,1-2 Years,22.20,421.80,One year,Cash,Not_Specified,No,Yes,0,No,0,$0.00
1503,55,4+ Years,72.65,3995.75,Month-to-month,Debit,Fiber,Yes,No,1,No,0,$0.00
1504,45,2-4 Years,25.43,1144.35,One year,Debit,Not_Specified,Yes,Yes,0,Yes,1,$0.00
1505,8,0-1 Year,75.09,600.72,Month-to-month,Cash,Fiber,No,No,2,No,0,$0.00
1506,53,4+ Years,91.84,4867.52,Month-to-month,Debit,Fiber,No,Yes,1,Yes,1,$0.00
1507,55,4+ Years,32.19,1770.45,Month-to-month,UPI,DSL,No,No,0,No,0,$0.00
1508,32,2-4 Years,89.49,2863.68,One year,Cash,Not_Specified,No,No,2,No,0,$0.00
1509,51,4+ Years,64.95,3312.45,Two year,Credit,Fiber,Yes,No,2,No,0,$0.00
1510,44,2-4 Years,101.16,4451.04,Month-to-month,Debit,DSL,Yes,Yes,2,Yes,1,$0.00
1511,70,4+ Years,73.36,5135.20,Month-to-month,Cash,Fiber,Yes,Yes,0,No,0,$0.00
1512,18,1-2 Years,53.61,964.98,Two year,Cash,DSL,No,Yes,1,No,0,$0.00
1513,22,1-2 Years,53.20,1170.40,Month-to-month,Cash,DSL,Yes,No,2,No,0,$0.00
1514,37,2-4 Years,109.75,4060.75,Two year,Credit,DSL,No,No,0,No,0,$0.00
1515,56,4+ Years,65.29,3656.24,One year,Credit,Fiber,Yes,Yes,2,No,0,$0.00
1516,59,4+ Years,60.58,3574.22,One year,Debit,Not_Specified,No,No,1,No,0,$0.00
1517,3,0-1 Year,23.99,71.97,Month-to-month,UPI,Fiber,No,No,1,Yes,1,$0.00
1518,28,2-4 Years,56.43,1580.04,Month-to-month,Credit,Fiber,Yes,No,1,No,0,$0.00
1519,35,2-4 Years,104.96,3673.60,Month-to-month,Credit,Not_Specified,Yes,No,5,Yes,1,$0.00
1520,61,4+ Years,96.10,5862.10,Month-to-month,Cash,Fiber,No,No,1,Yes,1,$0.00
1521,54,4+ Years,42.09,2272.86,Month-to-month,Cash,DSL,No,No,0,No,0,$0.00
1522,63,4+ Years,61.31,3862.53,Month-to-month,UPI,DSL,No,Yes,3,Yes,1,$0.00
1523,7,0-1 Year,39.66,277.62,One year,Debit,Fiber,No,No,2,No,0,$0.00
1524,49,4+ Years,115.42,5655.58,Two year,Cash,Fiber,Yes,Yes,1,No,0,$0.00
1525,31,2-4 Years,79.81,2474.11,Month-to-month,Debit,Fiber,No,No,1,No,0,$0.00
1526,58,4+ Years,95.44,5535.52,One year,UPI,DSL,Yes,Yes,2,Yes,1,$0.00
1527,61,4+ Years,91.38,5574.18,Two year,UPI,Fiber,Yes,No,2,No,0,$0.00
1528,24,1-2 Years,107.37,2576.88,Month-to-month,Credit,Fiber,No,Yes,0,Yes,1,$0.00
1529,20,1-2 Years,114.93,2298.60,One year,Debit,DSL,No,Yes,0,No,0,$0.00
1530,37,2-4 Years,23.24,859.88,Month-to-month,Cash,Fiber,Yes,No,0,No,0,$0.00
1531,4,0-1 Year,117.53,470.12,Month-to-month,Cash,Fiber,Yes,No,2,No,0,$0.00
1532,20,1-2 Years,107.05,2141.00,Two year,Debit,DSL,No,Yes,0,No,0,$0.00
1533,60,4+ Years,58.29,3497.40,Two year,Cash,Fiber,Yes,No,4,No,0,$0.00
1534,24,1-2 Years,103.71,2489.04,Month-to-month,Cash,Fiber,No,Yes,1,Yes,1,$0.00
1535,50,4+ Years,93.66,4683.00,Month-to-month,Cash,DSL,Yes,Yes,3,Yes,1,$0.00
1536,49,4+ Years,99.31,4866.19,Two year,Cash,Fiber,No,No,0,No,0,$0.00
1537,51,4+ Years,42.07,2145.57,Two year,UPI,Not_Specified,No,No,3,No,0,$0.00
1538,36,2-4 Years,84.86,3054.96,One year,UPI,DSL,No,No,0,No,0,$0.00
1539,66,4+ Years,22.59,1490.94,Month-to-month,Cash,Fiber,Yes,Yes,2,No,0,$0.00
1540,34,2-4 Years,104.82,3563.88,One year,Debit,Fiber,Yes,No,1,No,0,$0.00
1541,36,2-4 Years,115.10,4143.60,Month-to-month,Cash,Fiber,Yes,Yes,0,No,0,$0.00
1542,6,0-1 Year,86.21,517.26,Two year,Debit,DSL,No,No,3,Yes,1,$0.00
1543,39,2-4 Years,71.27,2779.53,Month-to-month,Debit,DSL,No,No,0,Yes,1,$0.00
1544,42,2-4 Years,92.57,3887.94,One year,Credit,Fiber,No,Yes,6,Yes,1,$0.00
1545,58,4+ Years,52.64,3053.12,Month-to-month,Credit,DSL,No,No,2,No,0,$0.00
1546,12,0-1 Year,82.64,991.68,Month-to-month,Credit,Not_Specified,No,Yes,1,Yes,1,$0.00
1547,3,0-1 Year,91.90,275.70,One year,Debit,DSL,Yes,Yes,2,No,0,$0.00
1548,18,1-2 Years,34.27,616.86,Month-to-month,Debit,DSL,No,No,4,Yes,1,$0.00
1549,40,2-4 Years,34.01,1360.40,One year,Debit,Fiber,Yes,Yes,2,No,0,$0.00
1550,21,1-2 Years,91.61,1923.81,One year,Debit,Not_Specified,No,Yes,2,Yes,1,$0.00
1551,15,1-2 Years,63.18,947.70,Month-to-month,Debit,DSL,No,No,1,No,0,$0.00
1552,26,2-4 Years,108.92,2831.92,One year,UPI,Fiber,No,Yes,1,No,0,$0.00
1553,8,0-1 Year,51.19,409.52,One year,Cash,Fiber,No,No,2,No,0,$0.00
1554,42,2-4 Years,24.24,1018.08,Month-to-month,Credit,Fiber,No,No,4,Yes,1,$0.00
1555,44,2-4 Years,84.99,3739.56,Month-to-month,Debit,DSL,No,No,1,Yes,1,$0.00
1556,14,1-2 Years,88.42,1237.88,Month-to-month,UPI,Fiber,No,No,1,Yes,1,$0.00
1557,2,0-1 Year,75.36,150.72,Month-to-month,Credit,Not_Specified,No,No,1,Yes,1,$0.00
1558,37,2-4 Years,88.33,3268.21,Month-to-month,Cash,DSL,Yes,No,1,No,0,$0.00
1559,69,4+ Years,72.38,4994.22,Two year,UPI,Fiber,Yes,No,0,Yes,1,$0.00
1560,38,2-4 Years,89.26,3391.88,One year,Debit,DSL,Yes,Yes,1,No,0,$0.00
1561,41,2-4 Years,24.39,999.99,Month-to-month,UPI,Fiber,No,Yes,1,No,0,$0.00
1562,62,4+ Years,56.84,3524.08,One year,UPI,DSL,No,No,3,No,0,$0.00
1563,60,4+ Years,41.08,2464.80,One year,Cash,Fiber,No,Yes,1,No,0,$0.00
1564,14,1-2 Years,29.93,419.02,Month-to-month,UPI,DSL,Yes,Yes,1,No,0,$0.00
1565,2,0-1 Year,43.41,86.82,Month-to-month,Credit,Fiber,No,No,1,Yes,1,$0.00
1566,70,4+ Years,39.13,2739.10,One year,UPI,Fiber,No,No,3,No,0,$0.00
1567,17,1-2 Years,117.31,1994.27,Month-to-month,Credit,Fiber,Yes,Yes,1,Yes,1,$0.00
1568,28,2-4 Years,48.65,1362.20,One year,Debit,DSL,Yes,Yes,1,Yes,1,$0.00
1569,66,4+ Years,43.10,2844.60,Month-to-month,Debit,Fiber,Yes,Yes,0,No,0,$0.00
1570,35,2-4 Years,103.49,3622.15,One year,Credit,DSL,No,Yes,3,Yes,1,$0.00
1571,5,0-1 Year,61.91,309.55,One year,Debit,Fiber,No,Yes,0,No,0,$0.00
1572,65,4+ Years,62.15,4039.75,Month-to-month,Cash,Fiber,Yes,No,0,Yes,1,$0.00
1573,40,2-4 Years,64.36,2574.40,Month-to-month,Cash,DSL,No,Yes,2,No,0,$0.00
1574,56,4+ Years,61.65,3452.40,One year,Cash,Fiber,No,No,4,No,0,$0.00
1575,36,2-4 Years,52.66,1895.76,One year,Cash,Fiber,No,Yes,1,Yes,1,$0.00
1576,45,2-4 Years,48.63,2188.35,One year,Credit,DSL,No,Yes,1,No,0,$0.00
1577,23,1-2 Years,108.20,2488.60,Two year,Cash,Fiber,No,Yes,1,No,0,$0.00
1578,47,2-4 Years,36.17,1699.99,Month-to-month,Credit,DSL,No,Yes,0,No,0,$0.00
1579,31,2-4 Years,38.11,1181.41,Month-to-month,UPI,DSL,No,No,0,Yes,1,$0.00
1580,11,0-1 Year,77.17,848.87,One year,Credit,DSL,No,Yes,0,No,0,$0.00
1581,10,0-1 Year,54.37,543.70,Month-to-month,Debit,Fiber,Yes,No,4,No,0,$0.00
1582,67,4+ Years,62.15,4164.05,Month-to-month,Cash,Fiber,No,No,2,Yes,1,$0.00
1583,14,1-2 Years,100.65,1409.10,One year,Credit,Fiber,Yes,No,4,No,0,$0.00
1584,10,0-1 Year,110.36,1103.60,Two year,Credit,DSL,No,No,1,No,0,$0.00
1585,1,0-1 Year,99.06,99.06,Month-to-month,Credit,DSL,No,Yes,2,Yes,1,$0.00
1586,5,0-1 Year,43.49,217.45,Month-to-month,UPI,Fiber,No,No,1,Yes,1,$0.00
1587,20,1-2 Years,118.00,2360.00,One year,Credit,Not_Specified,No,No,1,No,0,$0.00
1588,8,0-1 Year,56.32,450.56,Month-to-month,Cash,Not_Specified,No,No,0,Yes,1,$0.00
1589,43,2-4 Years,36.91,1587.13,Month-to-month,Debit,Fiber,No,Yes,1,No,0,$0.00
1590,1,0-1 Year,69.95,69.95,One year,UPI,Fiber,Yes,No,0,No,0,$0.00
1591,57,4+ Years,92.53,5274.21,Month-to-month,Debit,Fiber,No,No,0,Yes,1,$0.00
1592,64,4+ Years,28.33,1813.12,Month-to-month,UPI,Not_Specified,Yes,Yes,1,No,0,$0.00
1593,28,2-4 Years,83.43,2336.04,Month-to-month,UPI,DSL,No,Yes,4,Yes,1,$0.00
1594,37,2-4 Years,105.81,3914.97,Month-to-month,Cash,Not_Specified,No,Yes,4,Yes,1,$0.00
1595,47,2-4 Years,46.18,2170.46,One year,Debit,Fiber,Yes,Yes,3,No,0,$0.00
1596,37,2-4 Years,89.31,3304.47,Month-to-month,Debit,Not_Specified,No,No,1,No,0,$0.00
1597,49,4+ Years,59.99,2939.51,Month-to-month,UPI,DSL,Yes,No,1,No,0,$0.00
1598,44,2-4 Years,61.41,2702.04,Month-to-month,Cash,Fiber,No,No,2,Yes,1,$0.00
1599,56,4+ Years,48.08,2692.48,Two year,Cash,DSL,No,No,1,No,0,$0.00
1600,28,2-4 Years,82.44,2308.32,Two year,UPI,DSL,No,No,1,No,0,$0.00
1601,6,0-1 Year,56.10,336.60,Two year,Debit,Fiber,No,No,3,No,0,$0.00
1602,61,4+ Years,103.09,6288.49,Month-to-month,UPI,DSL,Yes,No,0,No,0,$0.00
1603,20,1-2 Years,116.29,2325.80,Month-to-month,UPI,DSL,Yes,Yes,3,Yes,1,$0.00
1604,2,0-1 Year,113.51,227.02,One year,UPI,Fiber,Yes,Yes,1,No,0,$0.00
1605,37,2-4 Years,36.31,1343.47,Month-to-month,Cash,DSL,Yes,No,0,No,0,$0.00
1606,20,1-2 Years,21.42,428.40,One year,UPI,DSL,No,Yes,1,Yes,1,$0.00
1607,26,2-4 Years,63.85,1660.10,Month-to-month,UPI,Not_Specified,Yes,No,0,No,0,$0.00
1608,29,2-4 Years,92.89,2693.81,Month-to-month,Credit,DSL,Yes,Yes,2,No,0,$0.00
1609,1,0-1 Year,117.75,117.75,Month-to-month,Cash,DSL,Yes,No,0,Yes,1,$0.00
1610,35,2-4 Years,98.34,3441.90,Month-to-month,Cash,Fiber,No,No,1,Yes,1,$0.00
1611,70,4+ Years,78.05,5463.50,One year,Credit,Fiber,No,No,1,Yes,1,$0.00
1612,59,4+ Years,22.64,1335.76,One year,UPI,DSL,No,Yes,0,No,0,$0.00
1613,69,4+ Years,102.55,7075.95,Month-to-month,Cash,Fiber,Yes,No,0,No,0,$0.00
1614,33,2-4 Years,37.71,1244.43,Two year,Credit,Fiber,Yes,Yes,0,No,0,$0.00
1615,51,4+ Years,25.56,1303.56,Month-to-month,UPI,Fiber,Yes,Yes,0,No,0,$0.00
1616,12,0-1 Year,105.04,1260.48,Two year,Cash,Fiber,No,Yes,1,No,0,$0.00
1617,20,1-2 Years,76.63,1532.60,Month-to-month,Cash,DSL,No,No,1,No,0,$0.00
1618,53,4+ Years,32.86,1741.58,One year,UPI,Not_Specified,No,No,1,No,0,$0.00
1619,43,2-4 Years,58.65,2521.95,Two year,UPI,Fiber,No,Yes,2,No,0,$0.00
1620,50,4+ Years,28.55,1427.50,One year,Credit,Fiber,No,Yes,4,No,0,$0.00
1621,29,2-4 Years,83.80,2430.20,Month-to-month,UPI,Not_Specified,Yes,No,1,Yes,1,$0.00
1622,57,4+ Years,48.24,2749.68,Month-to-month,Credit,Fiber,Yes,No,3,No,0,$0.00
1623,39,2-4 Years,106.61,4157.79,Month-to-month,UPI,DSL,Yes,Yes,2,No,0,$0.00
1624,56,4+ Years,55.78,3123.68,Month-to-month,Cash,Not_Specified,Yes,No,1,No,0,$0.00
1625,43,2-4 Years,69.46,2986.78,One year,Credit,Not_Specified,No,Yes,1,Yes,1,$0.00
1626,50,4+ Years,26.35,1317.50,One year,Credit,Fiber,No,No,1,No,0,$0.00
1627,23,1-2 Years,47.56,1093.88,Month-to-month,Debit,Fiber,No,Yes,3,Yes,1,$0.00
1628,44,2-4 Years,87.68,3857.92,Month-to-month,Cash,DSL,Yes,No,0,Yes,1,$0.00
1629,38,2-4 Years,93.63,3557.94,One year,UPI,DSL,No,No,1,No,0,$0.00
1630,23,1-2 Years,44.28,1018.44,Month-to-month,Credit,DSL,No,No,1,No,0,$0.00
1631,45,2-4 Years,70.38,3167.10,One year,Debit,DSL,Yes,No,1,No,0,$0.00
1632,52,4+ Years,101.75,5291.00,Month-to-month,UPI,DSL,Yes,Yes,2,No,0,$0.00
1633,50,4+ Years,57.99,2899.50,Month-to-month,Cash,Fiber,No,No,1,No,0,$0.00
1634,8,0-1 Year,33.38,267.04,Two year,Credit,DSL,No,Yes,1,No,0,$0.00
1635,1,0-1 Year,63.19,63.19,Month-to-month,Debit,Fiber,Yes,No,0,No,0,$0.00
1636,8,0-1 Year,80.06,640.48,One year,Debit,Fiber,Yes,Yes,3,No,0,$0.00
1637,29,2-4 Years,20.74,601.46,Month-to-month,Debit,DSL,No,Yes,1,No,0,$0.00
1638,5,0-1 Year,54.86,274.30,Month-to-month,Credit,DSL,Yes,No,0,No,0,$0.00
1639,47,2-4 Years,80.74,3794.78,Two year,Cash,DSL,No,No,2,No,0,$0.00
1640,34,2-4 Years,115.19,3916.46,One year,UPI,DSL,No,No,3,Yes,1,$0.00
1641,65,4+ Years,60.85,3955.25,Two year,UPI,Fiber,No,Yes,3,No,0,$0.00
1642,55,4+ Years,36.30,1996.50,Two year,Debit,DSL,No,No,1,No,0,$0.00
1643,43,2-4 Years,73.42,3157.06,Month-to-month,UPI,Fiber,Yes,No,1,No,0,$0.00
1644,30,2-4 Years,48.58,1457.40,Two year,Cash,Fiber,No,No,2,No,0,$0.00
1645,17,1-2 Years,41.48,705.16,Month-to-month,Debit,DSL,No,No,2,No,0,$0.00
1646,26,2-4 Years,79.04,2055.04,Month-to-month,Cash,Fiber,Yes,No,0,No,0,$0.00
1647,8,0-1 Year,111.59,892.72,One year,Cash,Fiber,Yes,No,0,No,0,$0.00
1648,47,2-4 Years,103.52,4865.44,Month-to-month,Credit,DSL,No,No,2,Yes,1,$0.00
1649,72,4+ Years,38.23,2752.56,Two year,Credit,Fiber,No,No,3,Yes,1,$0.00
1650,46,2-4 Years,96.59,4443.14,Month-to-month,UPI,Fiber,No,Yes,2,Yes,1,$0.00
1651,68,4+ Years,42.99,2923.32,Month-to-month,Debit,Not_Specified,Yes,Yes,1,No,0,$0.00
1652,33,2-4 Years,49.07,1619.31,Month-to-month,Credit,Not_Specified,No,Yes,2,No,0,$0.00
1653,1,0-1 Year,112.01,112.01,Month-to-month,UPI,Fiber,No,Yes,2,Yes,1,$0.00
1654,19,1-2 Years,111.11,2111.09,Month-to-month,Debit,DSL,Yes,No,1,Yes,1,$0.00
1655,31,2-4 Years,36.86,1142.66,Month-to-month,Cash,DSL,Yes,No,3,No,0,$0.00
1656,14,1-2 Years,26.42,369.88,One year,Cash,Fiber,No,No,2,No,0,$0.00
1657,53,4+ Years,49.31,2613.43,Two year,Credit,DSL,No,Yes,0,No,0,$0.00
1658,48,2-4 Years,78.18,3752.64,Month-to-month,Cash,Fiber,Yes,No,2,No,0,$0.00
1659,69,4+ Years,107.69,7430.61,Month-to-month,UPI,DSL,No,No,3,Yes,1,$0.00
1660,62,4+ Years,31.88,1976.56,Month-to-month,Debit,DSL,Yes,No,0,Yes,1,$0.00
1661,66,4+ Years,61.50,4059.00,Month-to-month,Debit,DSL,Yes,No,2,No,0,$0.00
1662,64,4+ Years,47.17,3018.88,Month-to-month,Credit,Fiber,Yes,Yes,0,No,0,$0.00
1663,70,4+ Years,21.49,1504.30,Month-to-month,UPI,Fiber,No,No,0,No,0,$0.00
1664,63,4+ Years,98.84,6226.92,One year,UPI,Fiber,No,No,1,No,0,$0.00
1665,33,2-4 Years,101.33,3343.89,Month-to-month,Debit,Fiber,Yes,No,4,No,0,$0.00
1666,41,2-4 Years,42.12,1726.92,Month-to-month,Credit,Fiber,No,No,2,No,0,$0.00
1667,48,2-4 Years,35.12,1685.76,Two year,Credit,Fiber,No,Yes,0,No,0,$0.00
1668,13,1-2 Years,34.46,447.98,One year,Cash,Fiber,No,Yes,1,No,0,$0.00
1669,31,2-4 Years,66.39,2058.09,Month-to-month,UPI,DSL,No,Yes,0,No,0,$0.00
1670,68,4+ Years,44.65,3036.20,One year,Cash,Fiber,Yes,Yes,0,Yes,1,$0.00
1671,4,0-1 Year,71.14,284.56,Month-to-month,Cash,DSL,No,No,4,Yes,1,$0.00
1672,19,1-2 Years,58.49,1111.31,One year,Debit,Fiber,No,No,1,No,0,$0.00
1673,70,4+ Years,41.09,2876.30,Two year,UPI,DSL,No,No,0,No,0,$0.00
1674,13,1-2 Years,95.12,1236.56,Month-to-month,UPI,Fiber,No,Yes,3,Yes,1,$0.00
1675,23,1-2 Years,35.04,805.92,One year,Debit,Fiber,No,No,2,No,0,$0.00
1676,1,0-1 Year,99.89,99.89,One year,Credit,Fiber,No,No,2,Yes,1,$0.00
1677,54,4+ Years,76.14,4111.56,One year,Cash,Fiber,Yes,No,0,No,0,$0.00
1678,71,4+ Years,103.20,7327.20,Two year,Cash,Fiber,No,No,2,No,0,$0.00
1679,15,1-2 Years,20.48,307.20,Month-to-month,Cash,DSL,Yes,No,1,No,0,$0.00
1680,65,4+ Years,94.92,6169.80,One year,Cash,Fiber,Yes,Yes,0,No,0,$0.00
1681,71,4+ Years,25.15,1785.65,Two year,UPI,DSL,No,Yes,2,No,0,$0.00
1682,15,1-2 Years,115.01,1725.15,Month-to-month,Debit,Fiber,No,Yes,2,Yes,1,$0.00
1683,21,1-2 Years,90.27,1895.67,Month-to-month,Credit,Not_Specified,No,No,3,Yes,1,$0.00
1684,19,1-2 Years,52.02,988.38,One year,Debit,DSL,Yes,No,2,Yes,1,$0.00
1685,60,4+ Years,51.99,3119.40,One year,Debit,Fiber,Yes,No,0,No,0,$0.00
1686,33,2-4 Years,106.15,3502.95,Month-to-month,Cash,Fiber,No,No,1,Yes,1,$0.00
1687,49,4+ Years,110.28,5403.72,Month-to-month,Cash,DSL,No,No,2,Yes,1,$0.00
1688,35,2-4 Years,109.16,3820.60,Two year,Cash,DSL,No,Yes,2,No,0,$0.00
1689,44,2-4 Years,100.87,4438.28,Month-to-month,Debit,DSL,No,No,0,No,0,$0.00
1690,11,0-1 Year,101.90,1120.90,Month-to-month,Credit,Fiber,No,No,4,Yes,1,$0.00
1691,72,4+ Years,77.28,5564.16,Two year,Credit,DSL,No,Yes,1,No,0,$0.00
1692,66,4+ Years,22.82,1506.12,Month-to-month,Credit,Fiber,Yes,Yes,0,No,0,$0.00
1693,46,2-4 Years,28.68,1319.28,One year,UPI,Fiber,Yes,Yes,2,No,0,$0.00
1694,9,0-1 Year,84.96,764.64,One year,UPI,DSL,Yes,No,2,No,0,$0.00
1695,3,0-1 Year,60.12,180.36,Two year,Cash,Not_Specified,Yes,No,1,No,0,$0.00
1696,26,2-4 Years,76.73,1994.98,Month-to-month,Credit,Not_Specified,No,Yes,1,No,0,$0.00
1697,72,4+ Years,43.11,3103.92,Two year,UPI,Not_Specified,Yes,No,2,No,0,$0.00
1698,48,2-4 Years,84.94,4077.12,Month-to-month,Debit,DSL,Yes,Yes,3,Yes,1,$0.00
1699,66,4+ Years,44.28,2922.48,Month-to-month,Debit,Fiber,No,No,0,No,0,$0.00
1700,70,4+ Years,66.08,4625.60,Month-to-month,Cash,Fiber,No,Yes,4,Yes,1,$0.00
1701,28,2-4 Years,67.87,1900.36,Month-to-month,Debit,DSL,Yes,No,0,No,0,$0.00
1702,26,2-4 Years,37.77,982.02,Month-to-month,UPI,Fiber,No,Yes,0,No,0,$0.00
1703,25,2-4 Years,107.62,2690.50,Two year,Credit,DSL,Yes,No,4,No,0,$0.00
1704,12,0-1 Year,72.58,870.96,One year,UPI,Fiber,No,No,2,No,0,$0.00
1705,5,0-1 Year,106.68,533.40,One year,UPI,DSL,No,Yes,2,Yes,1,$0.00
1706,48,2-4 Years,46.25,2220.00,One year,Cash,Fiber,No,No,0,No,0,$0.00
1707,37,2-4 Years,37.23,1377.51,Month-to-month,Credit,DSL,No,Yes,1,No,0,$0.00
1708,44,2-4 Years,21.80,959.20,Month-to-month,Debit,Not_Specified,Yes,No,3,No,0,$0.00
1709,15,1-2 Years,29.39,440.85,Month-to-month,Credit,Not_Specified,No,No,4,Yes,1,$0.00
1710,43,2-4 Years,34.75,1494.25,Month-to-month,Debit,Fiber,No,Yes,4,Yes,1,$0.00
1711,48,2-4 Years,27.89,1338.72,Month-to-month,Cash,Fiber,No,No,2,Yes,1,$0.00
1712,70,4+ Years,109.69,7678.30,One year,Credit,DSL,Yes,No,0,No,0,$0.00
1713,46,2-4 Years,111.14,5112.44,Month-to-month,UPI,DSL,No,No,3,Yes,1,$0.00
1714,43,2-4 Years,113.74,4890.82,One year,Credit,DSL,No,Yes,1,No,0,$0.00
1715,21,1-2 Years,115.99,2435.79,Month-to-month,Cash,Not_Specified,No,Yes,0,Yes,1,$0.00
1716,23,1-2 Years,69.18,1591.14,Month-to-month,Credit,DSL,No,Yes,3,Yes,1,$0.00
1717,47,2-4 Years,73.00,3431.00,Month-to-month,Debit,Fiber,No,No,2,No,0,$0.00
1718,15,1-2 Years,33.08,496.20,One year,Credit,DSL,Yes,No,2,No,0,$0.00
1719,25,2-4 Years,33.71,842.75,Month-to-month,Credit,DSL,No,No,0,No,0,$0.00
1720,36,2-4 Years,97.28,3502.08,Month-to-month,Cash,Fiber,No,No,1,Yes,1,$0.00
1721,51,4+ Years,105.57,5384.07,Month-to-month,Credit,Fiber,No,Yes,0,Yes,1,$0.00
1722,15,1-2 Years,98.47,1477.05,One year,Credit,Fiber,No,Yes,2,Yes,1,$0.00
1723,68,4+ Years,103.46,7035.28,One year,UPI,Not_Specified,No,No,1,No,0,$0.00
1724,21,1-2 Years,47.66,1000.86,Month-to-month,Credit,Fiber,No,Yes,3,Yes,1,$0.00
1725,13,1-2 Years,66.61,865.93,Month-to-month,Credit,Fiber,Yes,No,1,No,0,$0.00
1726,19,1-2 Years,65.92,1252.48,Month-to-month,Cash,Fiber,No,No,3,Yes,1,$0.00
1727,34,2-4 Years,119.53,4064.02,Month-to-month,Debit,Not_Specified,No,No,3,Yes,1,$0.00
1728,68,4+ Years,114.92,7814.56,Two year,Credit,Fiber,No,No,1,No,0,$0.00
1729,52,4+ Years,79.85,4152.20,Month-to-month,UPI,Fiber,Yes,Yes,1,Yes,1,$0.00
1730,27,2-4 Years,33.80,912.60,Month-to-month,Cash,Fiber,No,No,0,No,0,$0.00
1731,29,2-4 Years,45.86,1329.94,Month-to-month,Debit,Fiber,No,No,1,No,0,$0.00
1732,28,2-4 Years,56.38,1578.64,One year,Cash,Fiber,No,No,0,Yes,1,$0.00
1733,35,2-4 Years,107.32,3756.20,Two year,Debit,DSL,No,Yes,2,No,0,$0.00
1734,8,0-1 Year,37.06,296.48,Month-to-month,Credit,DSL,Yes,No,1,No,0,$0.00
1735,16,1-2 Years,41.97,671.52,One year,Debit,Fiber,No,No,2,No,0,$0.00
1736,36,2-4 Years,54.94,1977.84,Month-to-month,Debit,Fiber,No,No,1,No,0,$0.00
1737,30,2-4 Years,112.69,3380.70,One year,Credit,DSL,Yes,No,1,No,0,$0.00
1738,18,1-2 Years,70.38,1266.84,Month-to-month,UPI,DSL,Yes,No,1,No,0,$0.00
1739,2,0-1 Year,84.68,169.36,Month-to-month,UPI,Fiber,No,No,2,Yes,1,$0.00
1740,49,4+ Years,58.72,2877.28,One year,Credit,Fiber,No,Yes,3,No,0,$0.00
1741,4,0-1 Year,38.85,155.40,One year,Cash,DSL,No,Yes,1,No,0,$0.00
1742,7,0-1 Year,42.28,295.96,Two year,Cash,Fiber,No,No,2,No,0,$0.00
1743,39,2-4 Years,100.27,3910.53,Month-to-month,Debit,DSL,No,Yes,1,Yes,1,$0.00
1744,13,1-2 Years,109.35,1421.55,Month-to-month,Cash,DSL,No,No,2,Yes,1,$0.00
1745,31,2-4 Years,69.31,2148.61,Month-to-month,Cash,DSL,Yes,No,0,No,0,$0.00
1746,71,4+ Years,55.70,3954.70,One year,Credit,Not_Specified,No,No,0,No,0,$0.00
1747,63,4+ Years,100.78,6349.14,Month-to-month,Credit,DSL,Yes,Yes,2,No,0,$0.00
1748,56,4+ Years,87.31,4889.36,One year,Debit,Fiber,Yes,No,4,No,0,$0.00
1749,42,2-4 Years,24.09,1011.78,Month-to-month,Cash,Fiber,No,No,1,No,0,$0.00
1750,61,4+ Years,55.07,3359.27,Month-to-month,Debit,Fiber,Yes,Yes,0,No,0,$0.00
1751,42,2-4 Years,88.22,3705.24,One year,Credit,Fiber,No,Yes,2,No,0,$0.00
1752,56,4+ Years,77.37,4332.72,Month-to-month,Cash,DSL,No,No,2,Yes,1,$0.00
1753,36,2-4 Years,117.81,4241.16,Month-to-month,Debit,Fiber,Yes,No,2,No,0,$0.00
1754,68,4+ Years,106.61,7249.48,One year,Debit,Fiber,No,Yes,2,No,0,$0.00
1755,7,0-1 Year,25.97,181.79,Month-to-month,UPI,DSL,No,No,2,No,0,$0.00
1756,54,4+ Years,92.58,4999.32,One year,UPI,DSL,Yes,No,1,No,0,$0.00
1757,1,0-1 Year,53.63,53.63,Month-to-month,Cash,DSL,Yes,No,1,No,0,$0.00
1758,44,2-4 Years,88.21,3881.24,One year,Cash,Fiber,No,Yes,1,No,0,$0.00
1759,45,2-4 Years,81.72,3677.40,Month-to-month,Credit,DSL,No,No,1,Yes,1,$0.00
